D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0003.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-1103;18.38;49.97;3.200;207.5;23.14;
1-1104;18.40;49.97;3.200;207.5;23.16;
1-1105;18.41;49.97;3.200;207.5;23.18;
1-1106;18.43;49.97;3.200;207.5;23.19;
1-1107;18.45;49.97;3.200;207.5;23.21;
1-1108;18.46;49.97;3.200;207.5;23.23;
1-1109;18.48;49.97;3.200;207.5;23.24;
1-1110;18.50;49.97;3.200;207.5;23.26;
1-1111;18.51;49.97;3.200;207.5;23.28;
1-1112;18.53;49.97;3.200;207.5;23.29;
1-1113;18.55;49.97;3.200;207.5;23.31;
1-1114;18.56;49.97;3.200;207.5;23.33;
1-1115;18.58;49.97;3.200;207.5;23.34;
1-1116;18.60;49.97;3.200;207.5;23.36;
1-1117;18.61;49.97;3.200;207.5;23.38;
1-1118;18.63;49.97;3.200;207.5;23.39;
1-1119;18.65;49.97;3.200;207.5;23.41;
1-1120;18.66;49.97;3.300;207.5;23.43;
1-1121;18.68;49.97;3.200;207.5;23.44;
1-1122;18.70;49.97;3.200;207.5;23.46;
1-1123;18.71;49.97;3.200;207.5;23.48;
1-1124;18.73;49.97;3.200;207.5;23.49;
1-1125;18.75;49.97;3.200;207.5;23.51;
1-1126;18.76;49.97;3.200;207.5;23.53;
1-1127;18.78;49.97;3.300;207.5;23.54;
1-1128;18.80;49.97;3.200;207.5;23.56;
1-1129;18.81;49.97;3.200;207.5;23.58;
1-1130;18.83;49.97;3.200;207.5;23.60;
1-1131;18.85;49.97;3.200;207.5;23.61;
1-1132;18.86;49.97;3.200;207.5;23.63;
1-1133;18.88;49.97;3.200;207.5;23.65;
1-1134;18.90;49.97;3.200;207.5;23.66;
1-1135;18.91;49.97;3.200;207.5;23.68;
1-1136;18.93;49.97;3.300;207.5;23.70;
1-1137;18.95;49.97;3.200;207.5;23.71;
1-1138;18.96;49.97;3.200;207.5;23.73;
1-1139;18.98;49.97;3.200;207.5;23.75;
1-1140;19.00;49.97;3.200;207.5;23.76;
1-1141;19.01;49.97;3.200;207.5;23.78;
1-1142;19.03;49.97;3.200;207.5;23.80;
1-1143;19.05;49.97;3.200;207.5;23.81;
1-1144;19.06;49.97;3.300;207.5;23.83;
1-1145;19.08;49.97;3.300;207.5;23.85;
1-1146;19.10;49.97;3.200;207.5;23.86;
1-1147;19.11;49.97;3.200;207.5;23.88;
1-1148;19.13;49.97;3.200;207.5;23.90;
1-1149;19.15;49.97;3.200;207.5;23.92;
1-1150;19.16;49.97;3.200;207.5;23.93;
1-1151;19.18;49.97;3.200;207.5;23.95;
1-1152;19.20;49.97;3.300;207.5;23.97;
1-1153;19.21;49.97;3.200;207.5;23.98;
1-1154;19.23;49.97;3.300;207.5;24.00;
1-1155;19.25;49.97;3.300;207.5;24.02;
1-1156;19.26;49.97;3.300;207.5;24.03;
1-1157;19.28;49.97;3.200;207.5;24.05;
1-1158;19.30;49.97;3.200;207.5;24.07;
1-1159;19.31;49.97;3.300;207.5;24.08;
1-1160;19.33;49.97;3.300;207.5;24.10;
1-1161;19.35;49.97;3.300;207.5;24.12;
1-1162;19.36;49.97;3.300;207.5;24.14;
1-1163;19.38;49.97;3.300;207.5;24.15;
1-1164;19.40;49.97;3.300;207.5;24.17;
1-1165;19.41;49.97;3.300;207.5;24.19;
1-1166;19.43;49.97;3.300;207.5;24.21;
1-1167;19.45;49.97;3.200;207.5;24.22;
1-1168;19.46;49.97;3.300;207.5;24.24;
1-1169;19.48;49.97;3.300;207.5;24.26;
1-1170;19.50;49.97;3.300;207.5;24.27;
1-1171;19.51;49.97;3.200;207.5;24.29;
1-1172;19.53;49.97;3.200;207.5;24.31;
1-1173;19.55;49.97;3.200;207.5;24.33;
1-1174;19.56;49.97;3.200;207.5;24.34;
1-1175;19.58;49.97;3.200;207.5;24.36;
1-1176;19.60;49.97;3.200;207.5;24.38;
1-1177;19.61;49.97;3.200;207.5;24.39;
1-1178;19.63;49.97;3.200;207.5;24.41;
1-1179;19.65;49.97;3.200;207.5;24.43;
1-1180;19.66;49.97;3.200;207.5;24.44;
1-1181;19.68;49.97;3.200;207.5;24.46;
1-1182;19.70;49.97;3.200;207.5;24.48;
1-1183;19.71;49.97;3.200;207.5;24.49;
1-1184;19.73;49.97;3.200;207.5;24.51;
1-1185;19.75;49.97;3.100;207.5;24.53;
1-1186;19.76;49.97;3.200;207.5;24.54;
1-1187;19.78;49.97;3.200;207.5;24.56;
1-1188;19.80;49.97;3.200;207.5;24.58;
1-1189;19.81;49.97;3.100;207.5;24.59;
1-1190;19.83;49.97;3.200;207.5;24.61;
1-1191;19.85;49.97;3.100;207.5;24.63;
1-1192;19.86;49.97;3.200;207.5;24.64;
1-1193;19.88;49.97;3.200;207.5;24.66;
1-1194;19.90;49.97;3.200;207.5;24.68;
1-1195;19.91;49.97;3.200;207.5;24.69;
1-1196;19.93;49.97;3.100;207.5;24.71;
1-1197;19.95;49.97;3.200;207.5;24.73;
1-1198;19.96;49.97;3.100;207.6;24.74;
1-1199;19.98;49.97;3.200;207.6;24.76;
1-1200;20.00;49.97;3.200;207.6;24.77;
1-1201;20.01;49.97;3.200;207.6;24.79;
1-1202;20.03;49.97;3.200;207.6;24.81;
1-1203;20.05;49.97;3.100;207.6;24.82;
1-1204;20.06;49.97;3.200;207.6;24.84;
1-1205;20.08;49.97;3.200;207.5;24.86;
1-1206;20.10;49.97;3.200;207.6;24.87;
1-1207;20.11;49.97;3.100;207.6;24.89;
1-1208;20.13;49.97;3.200;207.6;24.91;
1-1209;20.15;49.97;3.100;207.6;24.92;
1-1210;20.16;49.97;3.200;207.5;24.94;
1-1211;20.18;49.97;3.100;207.5;24.96;
1-1212;20.20;49.97;3.200;207.6;24.97;
1-1213;20.21;49.97;3.200;207.6;24.99;
1-1214;20.23;49.97;3.100;207.6;25.01;
1-1215;20.25;49.97;3.100;207.6;25.02;
1-1216;20.26;49.97;3.100;207.6;25.04;
1-1217;20.28;49.97;3.200;207.6;25.06;
1-1218;20.30;49.97;3.100;207.6;25.07;
1-1219;20.31;49.97;3.200;207.6;25.09;
1-1220;20.33;49.97;3.200;207.6;25.11;
1-1221;20.35;49.97;3.100;207.6;25.12;
1-1222;20.36;49.97;3.100;207.6;25.14;
1-1223;20.38;49.97;3.200;207.6;25.15;
1-1224;20.40;49.97;3.200;207.6;25.17;
1-1225;20.41;49.97;3.100;207.6;25.19;
1-1226;20.43;49.97;3.200;207.5;25.20;
1-1227;20.45;49.97;3.100;207.6;25.22;
1-1228;20.46;49.97;3.100;207.6;25.24;
1-1229;20.48;49.97;3.100;207.6;25.25;
1-1230;20.50;49.97;3.200;207.5;25.27;
1-1231;20.51;49.97;3.200;207.6;25.29;
1-1232;20.53;49.97;3.100;207.6;25.30;
1-1233;20.55;49.97;3.100;207.5;25.32;
1-1234;20.56;49.97;3.100;207.6;25.34;
1-1235;20.58;49.97;3.200;207.6;25.35;
1-1236;20.60;49.97;3.100;207.6;25.37;
1-1237;20.61;49.97;3.200;207.6;25.38;
1-1238;20.63;49.97;3.100;207.6;25.40;
1-1239;20.65;49.97;3.100;207.6;25.42;
1-1240;20.66;49.97;3.100;207.6;25.43;
1-1241;20.68;49.97;3.200;207.6;25.45;
1-1242;20.70;49.97;3.200;207.6;25.47;
1-1243;20.71;49.97;3.100;207.6;25.48;
1-1244;20.73;49.97;3.100;207.6;25.50;
1-1245;20.75;49.97;3.100;207.6;25.52;
1-1246;20.76;49.97;3.100;207.6;25.53;
1-1247;20.78;49.97;3.100;207.6;25.55;
1-1248;20.80;49.97;3.100;207.6;25.56;
1-1249;20.81;49.97;3.200;207.6;25.58;
1-1250;20.83;49.97;3.100;207.6;25.60;
1-1251;20.85;49.97;3.200;207.6;25.61;
1-1252;20.86;49.97;3.100;207.6;25.63;
1-1253;20.88;49.97;3.200;207.6;25.65;
1-1254;20.90;49.97;3.100;207.6;25.66;
1-1255;20.91;49.97;3.200;207.6;25.68;
1-1256;20.93;49.97;3.100;207.6;25.70;
1-1257;20.95;49.97;3.100;207.6;25.71;
1-1258;20.96;49.97;3.100;207.6;25.73;
1-1259;20.98;49.97;3.100;207.6;25.75;
1-1260;21.00;49.97;3.200;207.6;25.76;
1-1261;21.01;49.97;3.100;207.6;25.78;
1-1262;21.03;49.97;3.100;207.6;25.79;
1-1263;21.05;49.97;3.100;207.6;25.81;
1-1264;21.06;49.97;3.100;207.6;25.83;
1-1265;21.08;49.97;3.100;207.6;25.84;
1-1266;21.10;49.97;3.100;207.6;25.86;
1-1267;21.11;49.97;3.200;207.6;25.88;
1-1268;21.13;49.97;3.100;207.6;25.89;
1-1269;21.15;49.97;3.200;207.6;25.91;
1-1270;21.16;49.97;3.100;207.6;25.93;
1-1271;21.18;49.97;3.200;207.6;25.94;
1-1272;21.20;49.97;3.100;207.6;25.96;
1-1273;21.21;49.97;3.200;207.6;25.97;
1-1274;21.23;49.97;3.100;207.6;25.99;
1-1275;21.25;49.97;3.100;207.6;26.01;
1-1276;21.26;49.97;3.100;207.6;26.02;
1-1277;21.28;49.97;3.100;207.6;26.04;
1-1278;21.30;49.97;3.200;207.6;26.06;
1-1279;21.31;49.97;3.100;207.6;26.07;
1-1280;21.33;49.97;3.100;207.6;26.09;
1-1281;21.35;49.97;3.100;207.6;26.11;
1-1282;21.36;49.97;3.100;207.6;26.12;
1-1283;21.38;49.97;3.100;207.6;26.14;
1-1284;21.40;49.97;3.100;207.6;26.15;
1-1285;21.41;49.97;3.200;207.6;26.17;
1-1286;21.43;49.97;3.100;207.6;26.19;
1-1287;21.45;49.97;3.200;207.6;26.20;
1-1288;21.46;49.97;3.100;207.6;26.22;
1-1289;21.48;49.97;3.200;207.6;26.24;
1-1290;21.50;49.97;3.100;207.6;26.25;
1-1291;21.51;49.97;3.200;207.6;26.27;
1-1292;21.53;49.97;3.200;207.6;26.29;
1-1293;21.55;49.97;3.100;207.6;26.30;
1-1294;21.56;49.97;3.100;207.6;26.32;
1-1295;21.58;49.97;3.200;207.6;26.34;
1-1296;21.60;49.97;3.200;207.6;26.35;
1-1297;21.61;49.97;3.100;207.6;26.37;
1-1298;21.63;49.97;3.200;207.6;26.38;
1-1299;21.65;49.97;3.200;207.6;26.40;
1-1300;21.66;49.97;3.100;207.6;26.42;
1-1301;21.68;49.97;3.200;207.6;26.43;
1-1302;21.70;49.97;3.200;207.6;26.45;
1-1303;21.71;49.97;3.200;207.6;26.47;
1-1304;21.73;49.97;3.100;207.6;26.48;
1-1305;21.75;49.97;3.200;207.6;26.50;
1-1306;21.76;49.97;3.200;207.6;26.52;
1-1307;21.78;49.97;3.200;207.6;26.53;
1-1308;21.80;49.97;3.100;207.6;26.55;
1-1309;21.81;49.97;3.200;207.6;26.57;
1-1310;21.83;49.97;3.200;207.6;26.58;
1-1311;21.85;49.97;3.100;207.6;26.60;
1-1312;21.86;49.97;3.200;207.6;26.62;
1-1313;21.88;49.97;3.200;207.6;26.63;
1-1314;21.90;49.97;3.200;207.6;26.65;
1-1315;21.91;49.97;3.200;207.6;26.67;
1-1316;21.93;49.97;3.200;207.6;26.68;
1-1317;21.95;49.97;3.200;207.6;26.70;
1-1318;21.96;49.97;3.100;207.6;26.72;
1-1319;21.98;49.97;3.200;207.6;26.73;
1-1320;22.00;49.97;3.200;207.6;26.75;
1-1321;22.01;49.97;3.200;207.6;26.77;
1-1322;22.03;49.97;3.100;207.6;26.78;
1-1323;22.05;49.97;3.200;207.6;26.80;
1-1324;22.06;49.97;3.200;207.6;26.82;
1-1325;22.08;49.97;3.200;207.6;26.83;
1-1326;22.10;49.97;3.200;207.6;26.85;
1-1327;22.11;49.97;3.200;207.6;26.87;
1-1328;22.13;49.97;3.200;207.6;26.88;
1-1329;22.15;49.97;3.200;207.6;26.90;
1-1330;22.16;49.97;3.200;207.6;26.92;
1-1331;22.18;49.97;3.200;207.6;26.93;
1-1332;22.20;49.97;3.200;207.6;26.95;
1-1333;22.21;49.97;3.200;207.6;26.97;
1-1334;22.23;49.97;3.200;207.6;26.98;
1-1335;22.25;49.97;3.200;207.6;27.00;
1-1336;22.26;49.97;3.200;207.6;27.02;
1-1337;22.28;49.97;3.200;207.6;27.03;
1-1338;22.30;49.97;3.200;207.6;27.05;
1-1339;22.31;49.97;3.200;207.6;27.07;
1-1340;22.33;49.97;3.200;207.6;27.09;
1-1341;22.35;49.97;3.200;207.6;27.10;
1-1342;22.36;49.97;3.200;207.6;27.12;
1-1343;22.38;49.97;3.200;207.6;27.14;
1-1344;22.40;49.97;3.200;207.6;27.15;
1-1345;22.41;49.97;3.200;207.6;27.17;
1-1346;22.43;49.97;3.200;207.6;27.19;
1-1347;22.45;49.97;3.200;207.6;27.20;
1-1348;22.46;49.97;3.200;207.6;27.22;
1-1349;22.48;49.97;3.200;207.6;27.24;
1-1350;22.50;49.97;3.200;207.6;27.25;
1-1351;22.51;49.97;3.200;207.6;27.27;
1-1352;22.53;49.97;3.200;207.6;27.29;
1-1353;22.55;49.97;3.200;207.6;27.30;
1-1354;22.56;49.97;3.200;207.6;27.32;
1-1355;22.58;49.97;3.200;207.6;27.34;
1-1356;22.60;49.97;3.200;207.6;27.35;
1-1357;22.61;49.97;3.200;207.6;27.37;
1-1358;22.63;49.97;3.200;207.6;27.39;
1-1359;22.65;49.97;3.200;207.6;27.40;
1-1360;22.66;49.97;3.200;207.6;27.42;
1-1361;22.68;49.97;3.200;207.6;27.44;
1-1362;22.70;49.97;3.200;207.6;27.45;
1-1363;22.71;49.97;3.200;207.6;27.47;
1-1364;22.73;49.97;3.200;207.6;27.49;
1-1365;22.75;49.97;3.200;207.6;27.50;
1-1366;22.76;49.97;3.200;207.6;27.52;
1-1367;22.78;49.97;3.200;207.6;27.54;
1-1368;22.80;49.97;3.200;207.6;27.55;
1-1369;22.81;49.97;3.200;207.6;27.57;
1-1370;22.83;49.97;3.200;207.6;27.59;
1-1371;22.85;49.97;3.200;207.6;27.60;
1-1372;22.86;49.97;3.200;207.6;27.62;
1-1373;22.88;49.97;3.200;207.6;27.64;
1-1374;22.90;49.97;3.200;207.6;27.65;
1-1375;22.91;49.97;3.200;207.6;27.67;
1-1376;22.93;49.97;3.200;207.6;27.69;
1-1377;22.95;49.97;3.200;207.6;27.70;
1-1378;22.96;49.97;3.200;207.6;27.72;
1-1379;22.98;49.97;3.200;207.6;27.74;
1-1380;23.00;49.97;3.200;207.6;27.75;
1-1381;23.01;49.97;3.200;207.6;27.77;
1-1382;23.03;49.97;3.200;207.6;27.79;
1-1383;23.05;49.97;3.200;207.6;27.81;
1-1384;23.06;49.97;3.200;207.6;27.82;
1-1385;23.08;49.97;3.200;207.6;27.84;
1-1386;23.10;49.97;3.300;207.6;27.86;
1-1387;23.11;49.97;3.200;207.6;27.87;
1-1388;23.13;49.97;3.200;207.6;27.89;
1-1389;23.15;49.97;3.200;207.6;27.91;
1-1390;23.16;49.97;3.200;207.6;27.92;
1-1391;23.18;49.97;3.200;207.6;27.94;
1-1392;23.20;49.97;3.200;207.6;27.96;
1-1393;23.21;49.97;3.300;207.6;27.97;
1-1394;23.23;49.97;3.200;207.6;27.99;
1-1395;23.25;49.97;3.200;207.6;28.01;
1-1396;23.26;49.97;3.300;207.6;28.02;
1-1397;23.28;49.97;3.200;207.6;28.04;
1-1398;23.30;49.97;3.200;207.6;28.06;
1-1399;23.31;49.97;3.300;207.6;28.07;
1-1400;23.33;49.97;3.300;207.6;28.09;
1-1401;23.35;49.97;3.200;207.6;28.11;
1-1402;23.36;49.97;3.300;207.6;28.13;
1-1403;23.38;49.97;3.200;207.6;28.14;
1-1404;23.40;49.97;3.300;207.6;28.16;
1-1405;23.41;49.97;3.200;207.7;28.18;
1-1406;23.43;49.97;3.300;207.7;28.19;
1-1407;23.45;49.97;3.300;207.6;28.21;
1-1408;23.46;49.97;3.200;207.7;28.23;
1-1409;23.48;49.97;3.200;207.7;28.25;
1-1410;23.50;49.97;3.200;207.7;28.26;
1-1411;23.51;49.97;3.300;207.7;28.28;
1-1412;23.53;49.97;3.300;207.7;28.30;
1-1413;23.55;49.97;3.300;207.7;28.31;
1-1414;23.56;49.97;3.300;207.7;28.33;
1-1415;23.58;49.97;3.200;207.7;28.35;
1-1416;23.60;49.97;3.300;207.7;28.36;
1-1417;23.61;49.97;3.300;207.7;28.38;
1-1418;23.63;49.97;3.300;207.7;28.40;
1-1419;23.65;49.97;3.200;207.7;28.42;
1-1420;23.66;49.97;3.300;207.7;28.43;
1-1421;23.68;49.97;3.200;207.7;28.45;
1-1422;23.70;49.97;3.300;207.7;28.47;
1-1423;23.71;49.97;3.300;207.7;28.48;
1-1424;23.73;49.97;3.300;207.7;28.50;
1-1425;23.75;49.97;3.300;207.7;28.52;
1-1426;23.76;49.97;3.300;207.7;28.54;
1-1427;23.78;49.97;3.300;207.7;28.55;
1-1428;23.80;49.97;3.300;207.7;28.57;
1-1429;23.81;49.97;3.300;207.7;28.59;
1-1430;23.83;49.97;3.300;207.7;28.61;
1-1431;23.85;49.97;3.300;207.7;28.62;
1-1432;23.86;49.97;3.300;207.7;28.64;
1-1433;23.88;49.97;3.300;207.7;28.66;
1-1434;23.90;49.97;3.300;207.7;28.67;
1-1435;23.91;49.97;3.300;207.7;28.69;
1-1436;23.93;49.97;3.300;207.7;28.71;
1-1437;23.95;49.97;3.300;207.7;28.73;
1-1438;23.96;49.97;3.300;207.7;28.74;
1-1439;23.98;49.97;3.300;207.7;28.76;
1-1440;24.00;49.97;3.300;207.7;28.78;
1-1441;24.01;49.97;3.300;207.7;28.80;
1-1442;24.03;49.97;3.300;207.7;28.81;
1-1443;24.05;49.97;3.300;207.7;28.83;
1-1444;24.06;49.97;3.300;207.7;28.85;
1-1445;24.08;49.97;3.300;207.7;28.86;
1-1446;24.10;49.97;3.300;207.7;28.88;
1-1447;24.11;49.97;3.300;207.7;28.90;
1-1448;24.13;49.97;3.300;207.7;28.92;
1-1449;24.15;49.97;3.300;207.7;28.93;
1-1450;24.16;49.97;3.300;207.7;28.95;
1-1451;24.18;49.97;3.300;207.7;28.97;
1-1452;24.20;49.97;3.300;207.7;28.99;
1-1453;24.21;49.97;3.300;207.7;29.00;
1-1454;24.23;49.97;3.300;207.8;29.02;
1-1455;24.25;49.97;3.300;207.8;29.04;
1-1456;24.26;49.97;3.300;207.7;29.05;
1-1457;24.28;49.97;3.300;207.7;29.07;
1-1458;24.30;49.97;3.300;207.8;29.09;
1-1459;24.31;49.97;3.300;207.8;29.11;
1-1460;24.33;49.97;3.400;207.8;29.12;
1-1461;24.35;49.97;3.300;207.8;29.14;
1-1462;24.36;49.97;3.300;207.8;29.16;
1-1463;24.38;49.97;3.300;207.7;29.18;
1-1464;24.40;49.97;3.300;207.8;29.19;
1-1465;24.41;49.97;3.400;207.8;29.21;
1-1466;24.43;49.97;3.300;207.8;29.23;
1-1467;24.45;49.97;3.400;207.8;29.25;
1-1468;24.46;49.97;3.400;207.8;29.26;
1-1469;24.48;49.97;3.300;207.8;29.28;
1-1470;24.50;49.97;3.300;207.8;29.30;
1-1471;24.51;49.97;3.300;207.8;29.32;
1-1472;24.53;49.97;3.400;207.8;29.33;
1-1473;24.55;49.97;3.300;207.8;29.35;
1-1474;24.56;49.97;3.400;207.8;29.37;
1-1475;24.58;49.97;3.300;207.8;29.39;
1-1476;24.60;49.97;3.300;207.8;29.40;
1-1477;24.61;49.97;3.400;207.8;29.42;
1-1478;24.63;49.97;3.400;207.8;29.44;
1-1479;24.65;49.97;3.400;207.8;29.46;
1-1480;24.66;49.97;3.300;207.8;29.47;
1-1481;24.68;49.97;3.400;207.8;29.49;
1-1482;24.70;49.97;3.300;207.8;29.51;
1-1483;24.71;49.97;3.400;207.8;29.53;
1-1484;24.73;49.97;3.400;207.8;29.54;
1-1485;24.75;49.97;3.400;207.8;29.56;
1-1486;24.76;49.97;3.400;207.8;29.58;
1-1487;24.78;49.97;3.400;207.8;29.60;
1-1488;24.80;49.97;3.400;207.8;29.62;
1-1489;24.81;49.97;3.400;207.8;29.63;
1-1490;24.83;49.97;3.400;207.8;29.65;
1-1491;24.85;49.97;3.400;207.8;29.67;
1-1492;24.86;49.97;3.400;207.8;29.69;
1-1493;24.88;49.97;3.400;207.8;29.70;
1-1494;24.90;49.97;3.400;207.8;29.72;
1-1495;24.91;49.97;3.400;207.8;29.74;
1-1496;24.93;49.97;3.400;207.8;29.76;
1-1497;24.95;49.97;3.400;207.8;29.78;
1-1498;24.96;49.97;3.400;207.8;29.79;
1-1499;24.98;49.97;3.500;207.8;29.81;
1-1500;25.00;49.97;3.400;207.8;29.83;
1-1501;25.01;49.97;3.500;207.8;29.85;
1-1502;25.03;49.97;3.400;207.8;29.87;
1-1503;25.05;49.97;3.400;207.8;29.88;
1-1504;25.06;49.97;3.400;207.8;29.90;
1-1505;25.08;49.97;3.400;207.8;29.92;
1-1506;25.10;49.97;3.400;207.8;29.94;
1-1507;25.11;49.97;3.400;207.8;29.95;
1-1508;25.13;49.97;3.500;207.8;29.97;
1-1509;25.15;49.97;3.400;207.8;29.99;
1-1510;25.16;49.97;3.500;207.8;30.01;
1-1511;25.18;49.97;3.400;207.8;30.03;
1-1512;25.20;49.97;3.400;207.8;30.04;
1-1513;25.21;49.97;3.500;207.8;30.06;
1-1514;25.23;49.97;3.500;207.8;30.08;
1-1515;25.25;49.97;3.500;207.8;30.10;
1-1516;25.26;49.97;3.400;207.8;30.12;
1-1517;25.28;49.97;3.500;207.8;30.14;
1-1518;25.30;49.97;3.400;207.9;30.15;
1-1519;25.31;49.97;3.500;207.9;30.17;
1-1520;25.33;49.97;3.500;207.9;30.19;
1-1521;25.35;49.97;3.500;207.9;30.21;
1-1522;25.36;49.97;3.500;207.9;30.23;
1-1523;25.38;49.97;3.500;207.9;30.24;
1-1524;25.40;49.97;3.500;207.9;30.26;
1-1525;25.41;49.97;3.500;207.9;30.28;
1-1526;25.43;49.97;3.500;207.9;30.30;
1-1527;25.45;49.97;3.500;207.9;30.32;
1-1528;25.46;49.97;3.500;207.9;30.34;
1-1529;25.48;49.97;3.500;207.9;30.35;
1-1530;25.50;49.97;3.500;207.9;30.37;
1-1531;25.51;49.97;3.500;207.9;30.39;
1-1532;25.53;49.97;3.500;207.9;30.41;
1-1533;25.55;49.97;3.500;207.9;30.43;
1-1534;25.56;49.97;3.500;207.9;30.45;
1-1535;25.58;49.97;3.500;207.9;30.47;
1-1536;25.60;49.97;3.500;207.9;30.48;
1-1537;25.61;49.97;3.500;207.9;30.50;
1-1538;25.63;49.97;3.500;207.9;30.52;
1-1539;25.65;49.97;3.600;207.9;30.54;
1-1540;25.66;49.97;3.600;207.9;30.56;
1-1541;25.68;49.97;3.500;207.9;30.58;
1-1542;25.70;49.97;3.500;207.9;30.59;
1-1543;25.71;49.97;3.600;207.9;30.61;
1-1544;25.73;49.97;3.600;207.9;30.63;
1-1545;25.75;49.97;3.600;208.0;30.65;
1-1546;25.76;49.97;3.600;208.0;30.67;
1-1547;25.78;49.97;3.600;208.0;30.69;
1-1548;25.80;49.97;3.600;208.0;30.71;
1-1549;25.81;49.97;3.600;208.0;30.73;
1-1550;25.83;49.97;3.600;208.0;30.74;
1-1551;25.85;49.97;3.600;208.0;30.76;
1-1552;25.86;49.97;3.600;208.0;30.78;
1-1553;25.88;49.97;3.600;208.0;30.80;
1-1554;25.90;49.97;3.600;208.0;30.82;
1-1555;25.91;49.97;3.600;208.0;30.84;
1-1556;25.93;49.97;3.600;208.0;30.86;
1-1557;25.95;49.97;3.600;208.0;30.88;
1-1558;25.96;49.97;3.600;208.0;30.90;
1-1559;25.98;49.97;3.600;208.0;30.91;
1-1560;26.00;49.97;3.700;208.0;30.93;
1-1561;26.01;49.97;3.600;208.0;30.95;
1-1562;26.03;49.97;3.700;208.0;30.97;
1-1563;26.05;49.97;3.700;208.0;30.99;
1-1564;26.06;49.97;3.700;208.0;31.01;
1-1565;26.08;49.97;3.700;208.0;31.03;
1-1566;26.10;49.97;3.700;208.0;31.05;
1-1567;26.11;49.97;3.700;208.0;31.07;
1-1568;26.13;49.97;3.700;208.0;31.09;
1-1569;26.15;49.97;3.800;208.0;31.11;
1-1570;26.16;49.97;3.700;208.0;31.13;
1-1571;26.18;49.97;3.800;208.0;31.15;
1-1572;26.20;49.97;3.700;208.0;31.17;
1-1573;26.21;49.97;3.700;208.0;31.19;
1-1574;26.23;49.97;3.700;208.0;31.21;
1-1575;26.25;49.97;3.800;208.0;31.22;
1-1576;26.26;49.97;3.800;208.0;31.24;
1-1577;26.28;49.97;3.800;208.0;31.26;
1-1578;26.30;49.97;3.800;208.0;31.28;
1-1579;26.31;49.97;3.800;208.1;31.30;
1-1580;26.33;49.97;3.800;208.1;31.32;
1-1581;26.35;49.97;3.800;208.0;31.34;
1-1582;26.36;49.97;3.800;208.0;31.36;
1-1583;26.38;49.97;3.800;208.1;31.38;
1-1584;26.40;49.97;3.800;208.1;31.40;
1-1585;26.41;49.97;3.800;208.1;31.42;
1-1586;26.43;49.97;3.800;208.1;31.44;
1-1587;26.45;49.97;3.900;208.1;31.46;
1-1588;26.46;49.97;3.800;208.1;31.48;
1-1589;26.48;49.97;3.900;208.1;31.50;
1-1590;26.50;49.97;3.800;208.1;31.52;
1-1591;26.51;49.97;3.900;208.1;31.54;
1-1592;26.53;49.97;3.900;208.1;31.56;
1-1593;26.55;49.97;3.900;208.1;31.58;
1-1594;26.56;49.97;3.900;208.1;31.61;
1-1595;26.58;49.97;3.900;208.1;31.63;
1-1596;26.60;49.97;3.900;208.1;31.65;
1-1597;26.61;49.97;4.000;208.1;31.67;
1-1598;26.63;49.97;4.000;208.1;31.69;
1-1599;26.65;49.97;4.000;208.1;31.71;
1-1600;26.66;49.97;4.000;208.1;31.73;
1-1601;26.68;49.97;4.000;208.2;31.75;
1-1602;26.70;49.97;4.000;208.2;31.77;
1-1603;26.71;49.97;4.000;208.2;31.79;
1-1604;26.73;49.97;3.900;208.2;31.81;
1-1605;26.75;49.97;4.000;208.2;31.83;
1-1606;26.76;49.97;4.000;208.2;31.85;
1-1607;26.78;49.97;4.100;208.2;31.88;
1-1608;26.80;49.97;4.100;208.2;31.90;
1-1609;26.81;49.97;4.100;208.2;31.92;
1-1610;26.83;49.97;4.100;208.2;31.94;
1-1611;26.85;49.97;4.100;208.2;31.96;
1-1612;26.86;49.97;4.100;208.2;31.98;
1-1613;26.88;49.97;4.100;208.2;32.00;
1-1614;26.90;49.97;4.100;208.2;32.03;
1-1615;26.91;49.97;4.100;208.2;32.05;
1-1616;26.93;49.97;4.200;208.2;32.07;
1-1617;26.95;49.97;4.200;208.2;32.09;
1-1618;26.96;49.97;4.200;208.2;32.11;
1-1619;26.98;49.97;4.200;208.2;32.14;
1-1620;27.00;49.97;4.200;208.2;32.16;
1-1621;27.01;49.97;4.200;208.2;32.18;
1-1622;27.03;49.97;4.300;208.2;32.20;
1-1623;27.05;49.97;4.300;208.2;32.22;
1-1624;27.06;49.97;4.300;208.3;32.25;
1-1625;27.08;49.97;4.400;208.2;32.27;
1-1626;27.10;49.97;4.400;208.3;32.29;
1-1627;27.11;49.97;4.400;208.3;32.32;
1-1628;27.13;49.97;4.500;208.3;32.34;
1-1629;27.15;49.97;4.500;208.3;32.36;
1-1630;27.16;49.97;4.600;208.3;32.39;
1-1631;27.18;49.97;4.500;208.3;32.41;
1-1632;27.20;49.97;4.700;208.3;32.43;
1-1633;27.21;49.97;4.600;208.3;32.46;
1-1634;27.23;49.97;4.600;208.3;32.48;
1-1635;27.25;49.97;4.700;208.3;32.51;
1-1636;27.26;49.97;4.800;208.3;32.53;
